Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
2.439024813391365676e+00,2.633145965766112226e+02,2.637524107271303819e+02,2.643371143085786343e+02,3.513091440824746314e+02,2.318077453125069667e+02,2.648808253271541844e+02,2.951043010074944277e+02
2.444258772218385722e+00,2.633145914778814358e+02,2.637517762832029007e+02,2.643298554124623934e+02,3.511126529966521161e+02,2.314939713003406041e+02,2.648706960895560201e+02,2.951075753629363589e+02
2.449492731045405769e+00,2.633145881987985035e+02,2.637573302485835711e+02,2.643076473456995927e+02,3.511150548493628776e+02,2.311991640653147897e+02,2.648614928007240792e+02,2.951022858670836513e+02
2.454726689872425816e+00,2.633145796791683324e+02,2.637613795363628242e+02,2.643143025288190984e+02,3.510733163364510574e+02,2.309159881091231341e+02,2.648433610781130483e+02,2.950983656802965243e+02
2.459960648699445862e+00,2.633145894290441333e+02,2.638546270113681658e+02,2.643130244802301263e+02,3.510768534980506956e+02,2.306345108812615479e+02,2.647857566876949704e+02,2.950998454779614804e+02
2.465194607526465909e+00,2.633145830020134781e+02,2.638589887100214924e+02,2.643438277866839599e+02,3.510491673765759515e+02,2.303890755068148053e+02,2.648023479689215378e+02,2.951002941672847442e+02
2.470428566353485955e+00,2.633145859938562126e+02,2.638626096422482874e+02,2.643131699334638256e+02,3.510437750663576253e+02,2.301204218496357896e+02,2.647958158935007305e+02,2.951060659571227802e+02
2.475662525180506446e+00,2.633146004689360211e+02,2.638608661303783265e+02,2.643129714110937698e+02,3.515852795802302921e+02,2.298367929991098038e+02,2.647718104160975372e+02,2.951057920179314351e+02
2.480896484007526492e+00,2.633146131206095788e+02,2.638554132106419274e+02,2.642927186960943686e+02,3.515577722974153403e+02,2.295809647187817859e+02,2.647837687135988745e+02,2.950994690514556282e+02
2.486130442834546539e+00,2.633145985972782341e+02,2.638646969133030211e+02,2.643098357976569446e+02,3.514855502490094636e+02,2.293408267069952444e+02,2.647800120370402510e+02,2.950977585013441171e+02
2.491364401661566585e+00,2.633146221570698913e+02,2.638704903460013043e+02,2.642934099805752339e+02,3.514256669457581665e+02,2.290836108897513270e+02,2.647646129006448064e+02,2.950874406994353762e+02
2.496598360488586632e+00,2.633145899892854231e+02,2.638774272589521388e+02,2.642839726072900817e+02,3.514306813590850425e+02,2.288147687160139299e+02,2.647740977676658645e+02,2.950865177013697576e+02
2.501832319315606679e+00,2.633145950688209496e+02,2.638697864716071422e+02,2.642903247639436017e+02,3.514336545439761039e+02,2.285471530089699854e+02,2.647629048146745276e+02,2.950918217073715937e+02
2.507066278142626725e+00,2.633145933801608862e+02,2.638714603411951884e+02,2.642919394857692623e+02,3.515145967342558606e+02,2.282771133536919024e+02,2.647713558605825028e+02,2.950968196037672442e+02
2.512300236969646772e+00,2.633146083274995704e+02,2.638703212467879098e+02,2.642956417289897217e+02,3.515114163037294475e+02,2.280153404912519193e+02,2.647500888651819082e+02,2.951089417835049744e+02
2.517534195796666818e+00,2.633146033349944446e+02,2.638664114833089229e+02,2.643091972165404968e+02,3.514375524535657860e+02,2.277809593243269717e+02,2.647291334407466366e+02,2.950735934732714441e+02
