Time,JUNCTION-30,JUNCTION-16,JUNCTION-20,JUNCTION-45,JUNCTION-90
4.554192693714646190e+00,2.639447064395671987e+02,2.633543256853783987e+02,2.272662128435154330e+02,4.410594631997620354e+02,2.242228619097778619e+02
4.561833956623563502e+00,2.636335419100961985e+02,2.633543266052627132e+02,2.269836023191693926e+02,4.530369466113178873e+02,2.240758181421582265e+02
4.569475219532480814e+00,2.633876563643257214e+02,2.633543269853859101e+02,2.267396384437710708e+02,4.672348101256583277e+02,2.238534722714272789e+02
4.577116482441398126e+00,2.630634174315188716e+02,2.633543297218960220e+02,2.263757549865749752e+02,4.841055060197416537e+02,2.238249345860061226e+02
4.584757745350315439e+00,2.629201300959510945e+02,2.633543293964728491e+02,2.261093168870053489e+02,5.034802807118140890e+02,2.236452720789273769e+02
4.592399008259231863e+00,2.626973571172055699e+02,2.633543308631108175e+02,2.258315474750305896e+02,5.260159281305345758e+02,2.235338291027577498e+02
4.600040271168149175e+00,2.622598060048672437e+02,2.633543295673862303e+02,2.258517366303447318e+02,5.517816384974292987e+02,2.233155390286362376e+02
4.607681534077066487e+00,2.618065007355619400e+02,2.633543298452569275e+02,2.261180963283581775e+02,5.816581990955935453e+02,2.234485288349807206e+02
4.615322796985983800e+00,2.613889687118507936e+02,2.633543256290725481e+02,2.264539628013311017e+02,5.816285490580811484e+02,2.231666752075646798e+02
4.622964059894901112e+00,2.610050153148395111e+02,2.633543269215459190e+02,2.267773415894427274e+02,5.812083253820926529e+02,2.232659127807104653e+02
4.630605322803818424e+00,2.607312347763267439e+02,2.633543255606625166e+02,2.271329863482799283e+02,5.804145696596141306e+02,2.237425039438364820e+02
4.638246585712735737e+00,2.602320534427454959e+02,2.633543252878333760e+02,2.274044163214865648e+02,5.790970004795107116e+02,2.240516987560350515e+02
4.645887848621652161e+00,2.597056725262359009e+02,2.633543292628301629e+02,2.276006608475076689e+02,5.766515082216419614e+02,2.245122826051205038e+02
4.653529111530569473e+00,2.592775121455863427e+02,2.633543309034570825e+02,2.271505825933731160e+02,5.722444074185731324e+02,2.249598445404932363e+02
4.661170374439486785e+00,2.589972254791942419e+02,2.633543311595700516e+02,2.269855130915682366e+02,5.720478728951022731e+02,2.251175432643184138e+02
4.668811637348404098e+00,2.585441029318361643e+02,2.633543300921032255e+02,2.267172910027447017e+02,5.717983801361210681e+02,2.252780463412051688e+02
4.676452900257321410e+00,2.581321305196850631e+02,2.633543275738966258e+02,2.264951435066187742e+02,5.714467330823094926e+02,2.254916767883351838e+02
4.684094163166238722e+00,2.575202490418340062e+02,2.633543282762429385e+02,2.261338197380393922e+02,5.705355930404374476e+02,2.250976282196396880e+02
4.691735426075156035e+00,2.565026029178240492e+02,2.633543291248280411e+02,2.257121317211602900e+02,5.692418311121546139e+02,2.245614256620355604e+02
4.699376688984073347e+00,2.554122831604784665e+02,2.633543289197581885e+02,2.253673661941734565e+02,5.670579337260767261e+02,2.239986888124212498e+02
