Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90
1.428916163967514752e+00,2.633543108446654060e+02,2.633575596536888384e+02,2.633977042343798303e+02,3.539470363270602888e+02,2.640412653410443227e+02
1.436557426876432064e+00,2.633543105882187660e+02,2.633575593100349010e+02,2.633678960237595561e+02,3.539470361247007304e+02,2.640412650296048014e+02
1.444198689785349154e+00,2.633543109946879213e+02,2.633575593351139901e+02,2.633366595769377341e+02,3.539470365286712195e+02,2.640412661160808625e+02
1.451839952694266467e+00,2.633543107877189300e+02,2.633575589858700141e+02,2.633039038601044695e+02,3.539470361884091858e+02,2.640412659733884766e+02
1.459481215603183557e+00,2.633543104570910032e+02,2.633575590329010083e+02,2.633041017025332167e+02,3.539470361149366795e+02,2.640412651086602978e+02
1.467122478512100869e+00,2.633543123370217813e+02,2.633575590631326122e+02,2.632697381756996720e+02,3.539470361700970216e+02,2.640412644257967827e+02
1.474763741421017960e+00,2.633543113570004834e+02,2.633575591755462710e+02,2.632336052725621016e+02,3.539470361132159724e+02,2.640412658966768049e+02
1.482405004329935272e+00,2.633543102076951072e+02,2.633575594532072159e+02,2.631956694005198756e+02,3.539470363825735149e+02,2.640412652134651808e+02
1.490046267238852362e+00,2.633543091764241808e+02,2.633575592893405997e+02,2.631557197302944360e+02,3.539470361959690194e+02,2.640412657726721477e+02
1.497687530147769674e+00,2.633543078928807972e+02,2.633575590832377316e+02,2.631138188592267397e+02,3.539470360634099961e+02,2.640412662114414388e+02
1.505328793056686765e+00,2.633543079583606641e+02,2.633575590611344523e+02,2.630696194383515945e+02,3.539470358438709354e+02,2.640412659796053845e+02
