Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
1.658190618329821220e+01,3.004325751711186285e+02,2.691690549453089716e+02,2.146535578499875783e+02,4.931806670654426625e+02,2.754866617511847267e+02,2.426984977092715781e+02,4.566759135475373910e+02
1.658690223818923215e+01,3.006341614814139120e+02,2.682784152455024014e+02,2.135425616262136543e+02,4.921724249232125317e+02,2.777043039259388024e+02,2.433586793187879778e+02,4.604388057546731829e+02
1.659189829308025210e+01,2.997526554994296930e+02,2.673826843694336617e+02,2.120632683100411668e+02,4.913680739987566994e+02,2.798454690123477917e+02,2.433392123625596639e+02,4.639830503934077228e+02
1.659689434797127561e+01,2.979654420336988210e+02,2.663375925333896248e+02,2.102941417053800421e+02,4.906674747652455153e+02,2.819003822998037663e+02,2.433976983116390045e+02,4.653081924662187134e+02
1.660189040286229556e+01,2.960937302369021609e+02,2.658275839775837426e+02,2.107388197697279111e+02,4.888073082129048430e+02,2.834610878711382611e+02,2.438025682420777400e+02,4.652571161694775128e+02
1.660688645775331551e+01,2.937387248450944526e+02,2.651221672345555476e+02,2.107220157998422110e+02,4.871120378547124687e+02,2.848713350752865381e+02,2.438848049496427848e+02,4.659249480888921653e+02
1.661188251264433546e+01,2.918165153971508516e+02,2.644482783130963526e+02,2.107998835377476894e+02,4.862564370800733968e+02,2.867170960544683567e+02,2.438580652440605547e+02,4.672403968588543535e+02
1.661687856753535897e+01,2.895171963404894200e+02,2.636767622661922701e+02,2.104321480422755144e+02,4.857074051751709476e+02,2.881833451795703240e+02,2.437040552847644221e+02,4.657887208993805075e+02
1.662187462242637892e+01,2.876764456063681905e+02,2.629535200618662998e+02,2.107472592455947336e+02,4.854064145353813728e+02,2.891009546799011787e+02,2.436169697609702780e+02,4.672828175065915275e+02
1.662687067731739887e+01,2.862957240821735923e+02,2.619177224165579219e+02,2.112668675255998778e+02,4.847553883331861471e+02,2.902585260334129771e+02,2.438640882667819767e+02,4.705701524205435931e+02
1.663186673220841882e+01,2.857240197269343298e+02,2.607406346660829399e+02,2.118614445217463356e+02,4.839923264049660361e+02,2.921167398187354252e+02,2.436751402316660915e+02,4.731609430340877793e+02
1.663686278709944233e+01,2.850080167712534944e+02,2.605068217656190654e+02,2.126350733481783095e+02,4.831915465880571219e+02,2.936859217963278752e+02,2.434615941514696829e+02,4.748855099491322562e+02
1.664185884199046228e+01,2.841217600629896651e+02,2.607402113670503354e+02,2.134567069297077353e+02,4.827806539747087982e+02,2.950103417086211266e+02,2.430957898340743668e+02,4.785158129522391732e+02
1.664685489688148223e+01,2.834065438647685937e+02,2.611064758067483922e+02,2.141863167872603526e+02,4.823546442170953128e+02,2.965936831605518478e+02,2.426206540816280608e+02,4.793839684800656187e+02
1.665185095177250219e+01,2.818171718149810658e+02,2.607218899157871874e+02,2.147557618172152729e+02,4.800896107720859050e+02,2.977302688385076408e+02,2.427604521248471485e+02,4.775054797898794163e+02
1.665684700666352569e+01,2.804038610311335447e+02,2.603470520157326860e+02,2.157208264758566827e+02,4.780578063480141395e+02,2.987036864462141921e+02,2.428818690659661286e+02,4.768438156102095036e+02
1.666184306155454564e+01,2.793446855386554262e+02,2.606096995608389193e+02,2.166841823372185445e+02,4.757691431367540531e+02,2.994918110017114827e+02,2.434312173662946179e+02,4.786480543741420206e+02
1.666683911644556559e+01,2.784789793972040002e+02,2.606355057159569242e+02,2.177076832937539734e+02,4.735578870515113294e+02,3.007768026480740673e+02,2.437570650111584882e+02,4.805759127198161877e+02
1.667183517133658555e+01,2.787025168914194069e+02,2.608707821642442468e+02,2.176175358092682757e+02,4.719038883734104388e+02,3.016762479504502608e+02,2.441320893181375595e+02,4.818179855466229355e+02
1.667683122622760905e+01,2.794597018912462545e+02,2.610273360905527511e+02,2.172605725111745016e+02,4.697387817538565287e+02,3.021191227467339218e+02,2.442729402341658158e+02,4.837883336753916410e+02
1.668182728111862900e+01,2.802516001071651885e+02,2.606128642307506311e+02,2.167855046207696148e+02,4.677127046233522378e+02,3.021682428888958043e+02,2.444674063236713266e+02,4.814651630095792711e+02
1.668682333600964895e+01,2.813819198930228822e+02,2.606910276239629525e+02,2.162532152579756541e+02,4.653289007603798950e+02,3.019795169778618629e+02,2.442385670196200635e+02,4.784202657300182295e+02
